dhms_region_id,chromosome,region_start,region_end,dhms_state,n_bins,mean_state_posterior,length_kb,annotation,overlapping_gene,overlapping_transcript,nearest_gene,distance_to_nearest_tss
1190,chr14,78502000,78506000,ESC_enriched,4,0.9862137095690466,4.0,promoter,Gm9748;Pcdh8,NR_154550;NM_001042726,Gm9748,62
1191,chr14,83251000,83258000,ESC_enriched,7,0.9977746861232577,7.0,promoter,Gm32498;Pcdh17,NR_168879;NM_001013753,Pcdh17,2914
1192,chr14,92773000,92775000,ESC_enriched,2,0.9985050498614394,2.0,promoter,Pcdh9,NM_001271799,Pcdh9,197
1193,chr14,92797000,92799000,NPC_enriched,2,0.9568132115299581,2.0,intergenic,,,Pcdh9,24197
1194,chr14,97050000,97052000,ESC_enriched,2,0.9957964857043176,2.0,promoter,Dach1,NM_001038610,Dach1,1899
1195,chr14,97690000,97700000,NPC_enriched,10,0.9806462834620714,10.0,intergenic,,,Mzt1,234270
1196,chr14,100493000,100495000,ESC_enriched,2,0.9964212046935417,2.0,promoter,Tbc1d4,NM_001081278,Tbc1d4,934
1197,chr14,101867000,101871000,ESC_enriched,4,0.990262580590061,4.0,promoter,Kctd12;Mir5130,NM_177715;NR_039592,Mir5130,132
1198,chr14,103356000,103361000,ESC_enriched,5,0.9928094448168718,5.0,intergenic,,,Pou4f1,4822
1199,chr14,103407000,103409000,ESC_enriched,2,0.9627886035662421,2.0,promoter,Obi1,NM_026047,Obi1,345
1200,chr14,104311000,104314000,ESC_enriched,3,0.9853662038652126,3.0,promoter,5430440P10Rik,NR_045859,5430440P10Rik,737
1201,chr14,110557000,110565000,ESC_enriched,8,0.9959256750018577,8.0,promoter,Slitrk5,NM_001378768,Slitrk5,4047
1202,chr14,113975000,113977000,ESC_enriched,2,0.9547122273137167,2.0,promoter,Gpc5,NM_175500,Gpc5,1949
1203,chr14,115808000,115813000,ESC_enriched,5,0.9991051371979565,5.0,promoter,Gpc6,NM_011821,Gpc6,2247
1204,chr14,117108000,117123000,ESC_enriched,15,0.9971131683283043,15.0,promoter,Gm4675;Sox21,NR_131969;NM_177753,Gm4675,4437
1205,chr14,117205000,117208000,ESC_enriched,3,0.9832609416586662,3.0,intergenic,,,1700044C05Rik,43087
1206,chr14,117247000,117248000,ESC_enriched,1,0.9922962586353878,1.0,intergenic,,,1700044C05Rik,2087
1207,chr14,117319000,117323000,ESC_enriched,4,0.9841695949292876,4.0,intergenic,,,1700044C05Rik,71413
1208,chr14,118233000,118236000,ESC_enriched,3,0.990619121023609,3.0,promoter,Gm16835;Uggt2,NR_153786;NM_001081252,Uggt2,115
1209,chr14,118273000,118276000,ESC_enriched,3,0.983202935516199,3.0,promoter,Hs6st3,NM_015820,Hs6st3,1055
1210,chr14,120169000,120174000,ESC_enriched,5,0.9987736494125905,5.0,promoter,Farp1,NM_134082,Farp1,747
1211,chr14,120542000,120543000,ESC_enriched,1,0.982403712042759,1.0,intergenic,,,Stk24,28090
1212,chr14,121539000,121548000,ESC_enriched,9,0.9930821220162284,9.0,gene_body,Gm5089,NR_033326,Gm5089,42826
1213,chr14,121585000,121587000,ESC_enriched,2,0.981881560520734,2.0,promoter,Gm5089,NR_033326,Gm5089,326
1214,chr14,121597000,121599000,ESC_enriched,2,0.9763750453083471,2.0,gene_body,Zic5,NM_022987,Zic5,2838
1215,chr14,121604000,121610000,ESC_enriched,6,0.996971471692922,6.0,promoter,2610035F20Rik;Zic2,NR_045046;NM_009574,2610035F20Rik,3379
1216,chr14,121611000,121627000,ESC_enriched,16,0.9994420444887405,16.0,promoter,2610035F20Rik;Zic2,NR_045046;NM_009574,Zic2,8437
1217,chr14,122086000,122099000,NPC_enriched,13,0.997225940506897,13.0,gene_body,Tmtc4,NM_001360599,Tmtc4,25822
1218,chr14,122101000,122106000,NPC_enriched,5,0.99162663654821,5.0,gene_body,Tmtc4,NM_001360599,Tmtc4,14822
1219,chr14,122333000,122349000,NPC_enriched,16,0.9971322849465454,16.0,intergenic,,,AA536875,36635
1220,chr14,122355000,122361000,NPC_enriched,6,0.9923776669076195,6.0,intergenic,,,AA536875,53635
1221,chr14,122373000,122378000,NPC_enriched,5,0.9961862065402152,5.0,intergenic,,,AA536875,71135
1222,chr14,122385000,122392000,NPC_enriched,7,0.9905233878579505,7.0,intergenic,,,AA536875,84135
1223,chr14,123858000,123861000,ESC_enriched,3,0.9948502100931987,3.0,promoter,Fgf14,NM_207667,Fgf14,855
1224,chr15,5188000,5191000,ESC_enriched,3,0.985474925916089,3.0,promoter,Ptger4,NM_008965,Ptger4,1902
1225,chr15,6071000,6077000,NPC_enriched,6,0.9959254187634561,6.0,intergenic,,,Gm41259,82081
1226,chr15,6820000,6822000,ESC_enriched,2,0.999863014480358,2.0,promoter,Osmr,NM_001310469,Osmr,528
1227,chr15,10842000,10851000,NPC_enriched,9,0.9896732048724027,9.0,intergenic,,,C1qtnf3,50581
1228,chr15,10980000,10982000,ESC_enriched,2,0.989934950096626,2.0,promoter,Rxfp3,NM_178717,Rxfp3,1693
1229,chr15,11534000,11535000,NPC_enriched,1,0.9506362080292922,1.0,intergenic,,,Tars,190117
1230,chr15,11585000,11589000,NPC_enriched,4,0.9955873322009984,4.0,intergenic,,,Tars,242617
1231,chr15,11601000,11604000,NPC_enriched,3,0.9786944574006062,3.0,intergenic,,,Npr3,247899
1232,chr15,11717000,11722000,NPC_enriched,5,0.9859675672284475,5.0,intergenic,,,Npr3,130899
1233,chr15,11799000,11803000,NPC_enriched,4,0.9809755809840429,4.0,gene_body,Npr3,NM_008728,Npr3,49399
1234,chr15,13117000,13120000,ESC_enriched,3,0.9985315210079341,3.0,promoter,Cdh6,NM_007666,Cdh6,100
1235,chr15,22144000,22148000,NPC_enriched,4,0.9903234941364988,4.0,intergenic,,,Hnrnpa1l2-ps2,513709
1236,chr15,22176000,22178000,NPC_enriched,2,0.9571470442801208,2.0,intergenic,,,Hnrnpa1l2-ps2,482709
1237,chr15,26260000,26271000,NPC_enriched,11,0.9993140882194692,11.0,gene_body,Marchf11,NM_177597,Marchf11,11728
1238,chr15,26839000,26840000,ESC_enriched,1,0.9554983247228604,1.0,promoter,Fbxl7,NM_176959,Fbxl7,789
1239,chr15,27412000,27414000,ESC_enriched,2,0.969026651026322,2.0,promoter,Ank,NM_020332,Ank,1599
1240,chr15,27942000,27947000,ESC_enriched,5,0.9802051010336505,5.0,gene_body,Trio,NM_001081302,Trio,25937
1241,chr15,27965000,27973000,ESC_enriched,8,0.9979751410410721,8.0,promoter,Trio,NM_001081302,Trio,1437
1242,chr15,30115000,30119000,ESC_enriched,4,0.9860941290366521,4.0,promoter,Ctnnd2,NM_001355502,Ctnnd2,122
1243,chr15,30590000,30593000,ESC_enriched,3,0.9993966803864689,3.0,gene_body,Ctnnd2,NM_001355502,4930430F21Rik,392214
1244,chr15,31241000,31243000,ESC_enriched,2,0.9979963917709819,2.0,gene_body,Ankrd33b,NM_001164441,Ankrd33b,70348
1245,chr15,31309000,31314000,ESC_enriched,5,0.9800927491663597,5.0,promoter,Ankrd33b,NM_001164441,Ankrd33b,848
1246,chr15,34398000,34399000,ESC_enriched,1,0.9943013441632622,1.0,promoter,Erich5,NM_173421,Erich5,600
1247,chr15,34622000,34626000,ESC_enriched,4,0.9935719520252103,4.0,promoter,Nipal2,NM_145469,Nipal2,705
1248,chr15,35238000,35250000,ESC_enriched,12,0.9983580168256855,12.0,promoter,Osr2,NM_001368665,Osr2,3314
1249,chr15,37121000,37123000,ESC_enriched,2,0.9614167581792508,2.0,intergenic,,,Grhl2,55624
1250,chr15,37175000,37179000,ESC_enriched,4,0.9972551780763615,4.0,promoter,Gm16136;Grhl2,NR_155442;NM_026496,Grhl2,624
1251,chr15,37732000,37737000,ESC_enriched,5,0.9881347347843388,5.0,promoter,Ncald,NM_001170866,Ncald,2089
1252,chr15,38100000,38103000,ESC_enriched,3,0.9734948594121319,3.0,intergenic,,,Odf1,62291
1253,chr15,38820000,38822000,ESC_enriched,2,0.9985728388199382,2.0,gene_body,Gm45924,NR_131206,Fzd6,15353
1254,chr15,38906000,38908000,ESC_enriched,2,0.999270902222773,2.0,promoter,Cthrc1,NM_026778,Cthrc1,5
1255,chr15,40484000,40487000,ESC_enriched,3,0.9921853182131768,3.0,promoter,Zfpm2,NM_011766,Zfpm2,385
1256,chr15,42825000,42828000,NPC_enriched,3,0.9967321198856985,3.0,intergenic,,,Rspo2,174392
1257,chr15,44617000,44620000,ESC_enriched,3,0.9911512837559826,3.0,promoter,2310069G16Rik;Sybu,NR_040309;NM_176998,Sybu,363
1258,chr15,44944000,44946000,ESC_enriched,2,0.9905742489834748,2.0,promoter,Kcnv1,NM_026200,Kcnv1,8
1259,chr15,54780000,54784000,ESC_enriched,4,0.9926907420457002,4.0,promoter,Gm26684,NR_155354,Gm26684,1030
1260,chr15,55138000,55142000,ESC_enriched,4,0.9913386824883935,4.0,promoter,Col14a1,NM_181277,Col14a1,2167
1261,chr15,57522000,57528000,ESC_enriched,6,0.9932845995001482,6.0,promoter,Zhx2,NM_199449,Zhx2,251
1262,chr15,57530000,57533000,ESC_enriched,3,0.9640264125434203,3.0,gene_body,Zhx2,NM_199449,Zhx2,6751
1263,chr15,57904000,57909000,ESC_enriched,5,0.998762328843209,5.0,promoter,Zhx1,NM_009572,Zhx1,91
1264,chr15,58043000,58046000,ESC_enriched,3,0.9832461345306722,3.0,promoter,Fbxo32,NM_026346,Fbxo32,475
1265,chr15,60651000,60654000,ESC_enriched,3,0.9963582275893078,3.0,promoter,9930014A18Rik;Lratd2,NR_030696;NM_001162926,9930014A18Rik,145
1266,chr15,64348000,64352000,NPC_enriched,4,0.9653665376839013,4.0,intergenic,,,Asap1,137408
1267,chr15,64749000,64753000,ESC_enriched,4,0.9814492517153267,4.0,promoter,Adcy8,NM_001291903,Adcy8,969
1268,chr15,67005000,67006000,ESC_enriched,1,0.9831876913927918,1.0,promoter,St3gal1,NM_009177,St3gal1,1051
1269,chr15,67075000,67083000,NPC_enriched,8,0.9820802493173871,8.0,gene_body,1700012I11Rik,NR_045140,1700012I11Rik,22563
1270,chr15,71557000,71560000,ESC_enriched,3,0.9822854437186636,3.0,promoter,Fam135b,NM_177819,Fam135b,993
1271,chr15,72373000,72375000,ESC_enriched,2,0.9873986999265703,2.0,promoter,Kcnk9,NM_001033876,Kcnk9,955
1272,chr15,73917000,73921000,NPC_enriched,4,0.9798828209165475,4.0,intergenic,,,Mroh5,252074
1273,chr15,75713000,75716000,ESC_enriched,3,0.9725787634055627,3.0,promoter,Mroh6,NM_001282443,Mroh6,1527
1274,chr15,75719000,75722000,ESC_enriched,3,0.9885380541455672,3.0,promoter,Naprt,NM_172607,Naprt,1236
1275,chr15,75737000,75739000,ESC_enriched,2,0.9999801131117602,2.0,promoter,Eef1d;Tigd5,NM_029663;NM_178646,Tigd5,1011
1276,chr15,75823000,75827000,ESC_enriched,4,0.9949887256267415,4.0,gene_body,Mapk15,NM_177922,Mapk15,3977
1277,chr15,75915000,75919000,ESC_enriched,4,0.9820782064354463,4.0,promoter,Nrbp2,NM_001358359,Nrbp2,1945
1278,chr15,76006000,76010000,ESC_enriched,4,0.9971865967090645,4.0,gene_body,Plec,NM_011117,Mir1942,34928
1279,chr15,76122000,76126000,ESC_enriched,4,0.9907271382045097,4.0,promoter,Smpd5,NM_001195537,Smpd5,2374
1280,chr15,76841000,76842000,ESC_enriched,1,0.9654631810223349,1.0,intergenic,,,Apol6,31030
1281,chr15,78236000,78239000,ESC_enriched,3,0.99749491954115,3.0,gene_body,Mpst,NM_001162493,Mpst,3534
1282,chr15,78366000,78368000,ESC_enriched,2,0.995736378075374,2.0,gene_body,Sstr3,NM_009218,Sstr3,4600
1283,chr15,78499000,78502000,ESC_enriched,3,0.9967940340266196,3.0,gene_body,Elfn2,NM_183141,Elfn2,44868
1284,chr15,78543000,78547000,ESC_enriched,4,0.9973433780555435,4.0,promoter,Elfn2,NM_183141,Elfn2,368
1285,chr15,78669000,78671000,ESC_enriched,2,0.9765793792303632,2.0,promoter,Cdc42ep1,NM_027219,Cdc42ep1,99
1286,chr15,78794000,78795000,ESC_enriched,1,0.9699119390123514,1.0,gene_body,Triobp,NM_138579,Triobp,19522
1287,chr15,78984000,78996000,ESC_enriched,12,0.9964337757813952,12.0,promoter,Gm10863;Sox10,NR_029470;NM_011437,Sox10,1745
1288,chr15,78997000,78998000,ESC_enriched,1,0.9540409963327898,1.0,gene_body,Gm10863,NR_029470,Gm10863,4180
1289,chr15,79000000,79001000,ESC_enriched,1,0.9517066885784584,1.0,gene_body,Gm10863,NR_029470,Gm10863,7180
1290,chr15,79079000,79082000,ESC_enriched,3,0.991446054684109,3.0,promoter,Slc16a8,NM_020516,Slc16a8,1503
1291,chr15,79087000,79090000,ESC_enriched,3,0.9835336625505219,3.0,gene_body,Baiap2l2,NM_177580,Slc16a8,6497
1292,chr15,79628000,79630000,ESC_enriched,2,0.9733371594541347,2.0,gene_body,Npcd;Nptxr,NM_001013362;NM_030689,Nptxr,2964
1293,chr15,80399000,80401000,ESC_enriched,2,0.979355912422501,2.0,intergenic,,,Enthd1,12275
1294,chr15,80497000,80500000,ESC_enriched,3,0.9853053403528541,3.0,promoter,Fam83f,NM_145986,Fam83f,601
1295,chr15,81061000,81066000,ESC_enriched,5,0.9914608550088154,5.0,promoter,Mchr1,NM_145132,Mchr1,747
1296,chr15,81522000,81525000,ESC_enriched,3,0.9699492281771377,3.0,promoter,Chadl,NM_001164320,Chadl,1042
1297,chr15,81892000,81901000,ESC_enriched,9,0.9866122363337438,9.0,promoter,Mei1,NM_028897,Mei1,871
1298,chr15,84151000,84154000,ESC_enriched,3,0.9672660814866113,3.0,promoter,Parvg,NM_001162500,Parvg,1384
1299,chr15,84844000,84847000,ESC_enriched,3,0.990482403987461,3.0,promoter,Upk3a,NM_023478,Upk3a,594
1300,chr15,84959000,84962000,ESC_enriched,3,0.9954648051938367,3.0,promoter,Ribc2;Smc1b,NM_026357;NM_080470,Ribc2,636
1301,chr15,85318000,85320000,ESC_enriched,2,0.9919863206615955,2.0,intergenic,,,7530416G11Rik,11993
1302,chr15,85321000,85329000,ESC_enriched,8,0.9758211859710721,8.0,gene_body,7530416G11Rik,NM_001256072,7530416G11Rik,5993
1303,chr15,85362000,85368000,ESC_enriched,6,0.9951219998273251,6.0,gene_body,Wnt7b,NM_009528,7530416G11Rik,34007
1304,chr15,85402000,85410000,ESC_enriched,8,0.9902264695202607,8.0,promoter,AU022754;Wnt7b,NR_040433;NM_009528,AU022754,2907
1305,chr15,85442000,85443000,ESC_enriched,1,0.9748815919947053,1.0,intergenic,,,Wnt7b,32913
1306,chr15,85452000,85458000,ESC_enriched,6,0.9880466879799222,6.0,intergenic,,,Wnt7b,45413
1307,chr15,85475000,85476000,ESC_enriched,1,0.9557998315382678,1.0,intergenic,,,Lncppara,56038
1308,chr15,85488000,85491000,ESC_enriched,3,0.9910917176825591,3.0,intergenic,,,Lncppara,42038
1309,chr15,85497000,85500000,ESC_enriched,3,0.9978697910008857,3.0,intergenic,,,Lncppara,33038
1310,chr15,85563000,85564000,ESC_enriched,1,0.981453640650734,1.0,promoter,Ppara,NM_001113418,Ppara,171
1311,chr15,85648000,85652000,ESC_enriched,4,0.983598285066182,4.0,promoter,Pkdrej,NM_011105,Pkdrej,501
1312,chr15,87370000,87374000,ESC_enriched,4,0.9883096306920307,4.0,promoter,Tafa5,NM_001252310,Tafa5,64
1313,chr15,87453000,87456000,ESC_enriched,3,0.9873908806702215,3.0,gene_body,Tafa5,NM_001252310,Tafa5,82436
1314,chr15,87935000,87938000,NPC_enriched,3,0.9634588662828252,3.0,intergenic,,,B230214G05Rik,206139
1315,chr15,88781000,88784000,ESC_enriched,3,0.9978778415815821,3.0,promoter,Ttll8,NM_172818,Ttll8,316
1316,chr15,88895000,88898000,ESC_enriched,3,0.999503600690358,3.0,gene_body,Panx2,NM_001002005,1810021B22Rik,7120
1317,chr15,88973000,88977000,ESC_enriched,4,0.9996537918166314,4.0,promoter,Mapk11,NM_011161,Mapk11,2372
1318,chr15,89204000,89208000,ESC_enriched,4,0.9915033274795281,4.0,promoter,Odf3b;Tymp,NM_001013022;NM_138302,Odf3b,1021
1319,chr15,89214000,89217000,ESC_enriched,3,0.9883306685144069,3.0,gene_body,Klhdc7b,NM_001160178,Klhdc7b,3675
1320,chr15,89284000,89287000,ESC_enriched,3,0.9860627774533824,3.0,gene_body,Mapk8ip2,NM_021921,Mapk8ip2,3823
1321,chr15,89325000,89331000,ESC_enriched,6,0.988785013090482,6.0,promoter,Shank3,NM_021423,Shank3,626
1322,chr15,89350000,89353000,ESC_enriched,3,0.990279240933244,3.0,gene_body,Shank3,NM_021423,Shank3,24126
1323,chr15,89374000,89378000,ESC_enriched,4,0.9920789670380747,4.0,gene_body,Shank3,NM_021423,Gm36221,19972
1324,chr15,89384000,89388000,ESC_enriched,4,0.9949251968572683,4.0,gene_body,Shank3,NM_021423,Gm36221,9972
1325,chr15,92224000,92227000,ESC_enriched,3,0.9919032887318316,3.0,promoter,Pdzrn4,NM_001164593,Pdzrn4,511
1326,chr15,93196000,93199000,ESC_enriched,3,0.9959299367601648,3.0,intergenic,,,Zcrb1,29014
1327,chr15,93334000,93354000,ESC_enriched,20,0.9943044483679568,20.0,gene_body,Prickle1,NM_001033217,Prickle1,80082
1328,chr15,93356000,93360000,ESC_enriched,4,0.98896618643292,4.0,gene_body,Prickle1,NM_001033217,Prickle1,66082
1329,chr15,93422000,93425000,ESC_enriched,3,0.9951005904255471,3.0,promoter,Prickle1,NM_001033217,Prickle1,582
1330,chr15,95355000,95357000,ESC_enriched,2,0.9880711454021232,2.0,promoter,Nell2,NM_001356951,Nell2,194
1331,chr15,95481000,95484000,ESC_enriched,3,0.9776285137468341,3.0,promoter,Dbx2;Gm31690,NM_207533;NR_168500,Gm31690,9
1332,chr15,96351000,96353000,ESC_enriched,2,0.9788031258801988,2.0,intergenic,,,Scaf11,63123
1333,chr15,97594000,97598000,ESC_enriched,4,0.9984872531301265,4.0,promoter,Rapgef3,NM_001177811,Rapgef3,300
1334,chr15,97657000,97662000,ESC_enriched,5,0.9820522340487214,5.0,promoter,Hdac7,NM_019572,Hdac7,301
1335,chr15,97828000,97834000,ESC_enriched,6,0.9988840015390276,6.0,promoter,Col2a1,NM_001113515,Col2a1,1758
1336,chr15,97995000,97999000,ESC_enriched,4,0.9979211841323323,4.0,promoter,Ccdc184,NM_177716,Ccdc184,1161
1337,chr15,98123000,98125000,ESC_enriched,2,0.9705825643556062,2.0,promoter,Zfp641,NM_173769,Zfp641,195
1338,chr15,98420000,98439000,ESC_enriched,19,0.992971050476579,19.0,promoter,Adcy6,NM_007405,Adcy6,6167
1339,chr15,98599000,98609000,ESC_enriched,10,0.9987346768199915,10.0,promoter,Wnt10b,NM_011718,Wnt10b,2184
1340,chr15,98622000,98639000,ESC_enriched,17,0.9945171514141189,17.0,promoter,Ddn,NM_001013741,Ddn,5459
1341,chr15,98721000,98727000,ESC_enriched,6,0.9999802491130363,6.0,promoter,Dhh,NM_007857,Dhh,2574
1342,chr15,98914000,98927000,ESC_enriched,13,0.9977467895383855,13.0,promoter,C1ql4;Dnajc22,NM_001024702;NM_176835,C1ql4,4738
1343,chr15,99407000,99420000,ESC_enriched,13,0.9964761766021356,13.0,promoter,Aqp2;Aqp5,NM_009699;NM_009701,Aqp5,5561
1344,chr15,99498000,99500000,ESC_enriched,2,0.9999813021644726,2.0,promoter,Asic1,NM_009597,Asic1,590
1345,chr15,100406000,100408000,ESC_enriched,2,0.9737786231727104,2.0,gene_body,Pou6f1,NM_001304965,Pou6f1,21018
1346,chr15,100413000,100416000,ESC_enriched,3,0.9883615388012194,3.0,gene_body,Pou6f1,NM_001304965,Pou6f1,13518
1347,chr15,100428000,100430000,ESC_enriched,2,0.9989358058281261,2.0,promoter,Pou6f1,NM_001304965,Pou6f1,982
1348,chr15,100556000,100563000,ESC_enriched,7,0.9963266091373045,7.0,promoter,I730030J21Rik,NR_045781,I730030J21Rik,1271
1349,chr15,100660000,100661000,ESC_enriched,1,0.955601146110811,1.0,intergenic,,,Scn8a,38178
1350,chr15,100700000,100702000,ESC_enriched,2,0.9566878169654535,2.0,gene_body,Scn8a,NM_001077499,Scn8a,2322
1351,chr15,100811000,100815000,ESC_enriched,4,0.9913166692764791,4.0,gene_body,Scn8a,NM_001077499,Fignl2,69433
1352,chr15,100843000,100846000,ESC_enriched,3,0.9820474263766602,3.0,gene_body,Scn8a,NM_001077499,Fignl2,37933
1353,chr15,100854000,100855000,ESC_enriched,1,0.9524313908507007,1.0,gene_body,Scn8a,NM_001077499,Fignl2,27933
1354,chr15,100866000,100883000,ESC_enriched,17,0.9989316192060083,17.0,promoter,Fignl2,NM_001214911,Fignl2,7933
1355,chr15,100904000,100907000,ESC_enriched,3,0.9987706614070363,3.0,intergenic,,,Fignl2,23067
1356,chr15,100956000,100959000,ESC_enriched,3,0.9854705888132633,3.0,promoter,Acvrl1,NM_001277255,Acvrl1,945
1357,chr15,101240000,101242000,ESC_enriched,2,0.9592698188747875,2.0,promoter,Krt7,NM_033073,Krt7,564
1358,chr15,101265000,101266000,ESC_enriched,1,0.9806031545596776,1.0,promoter,Krt87,NM_001003668,Krt87,1338
1359,chr15,101853000,101857000,ESC_enriched,4,0.9932853287411544,4.0,promoter,Krt18,NM_010664,Krt18,1249
1360,chr15,101971000,101974000,ESC_enriched,3,0.9750437007294277,3.0,promoter,Igfbp6,NM_008344,Igfbp6,281
1361,chr15,102184000,102189000,ESC_enriched,5,0.9848728933142074,5.0,gene_body,Sp7,NM_130458,Gm36246,7640
1362,chr15,102571000,102576000,ESC_enriched,5,0.9982540443625265,5.0,promoter,Cistr,NR_104334,Cistr,1443
1363,chr15,102641000,102654000,NPC_enriched,13,0.9971358014917466,13.0,intergenic,,,Cistr,72557
1364,chr15,102658000,102664000,NPC_enriched,6,0.9765147479872667,6.0,intergenic,,,Cistr,86057
1365,chr15,102676000,102698000,NPC_enriched,22,0.99745366794611,22.0,intergenic,,,Hoxc13,62164
1366,chr15,102701000,102706000,NPC_enriched,5,0.9691147736785212,5.0,intergenic,,,Hoxc13,45664
1367,chr15,102726000,102732000,NPC_enriched,6,0.9848063624929845,6.0,intergenic,,,Hoxc13,20164
1368,chr15,102914000,102916000,ESC_enriched,2,0.9978823841019389,2.0,intergenic,,,Hoxc4,52572
1369,chr15,102930000,102932000,ESC_enriched,2,0.9903150946615136,2.0,intergenic,,,D930007P13Rik,43862
1370,chr15,103137000,103139000,ESC_enriched,2,0.9945530506375255,2.0,promoter,Gpr84,NM_030720,Gpr84,472
1371,chr15,103330000,103333000,ESC_enriched,3,0.9921006344319104,3.0,promoter,Pde1b,NM_008800,Pde1b,433
1372,chr16,4332000,4335000,ESC_enriched,3,0.9940014992585632,3.0,promoter,Adcy9,NM_009624,Adcy9,2226
1373,chr16,4764000,4768000,ESC_enriched,4,0.9784418806703916,4.0,gene_body,4930562C15Rik,NM_030192,4930562C15Rik,15357
1374,chr16,5800000,5802000,ESC_enriched,2,0.9724614399014105,2.0,promoter,Rbfox1,NM_001359723,Rbfox1,887
1375,chr16,9904000,9912000,ESC_enriched,8,0.9899100922363612,8.0,promoter,Grin2a,NM_008170,Grin2a,1391
1376,chr16,10225000,10229000,ESC_enriched,4,0.9942544282269569,4.0,promoter,Emp2,NM_007929,Emp2,546
1377,chr16,10306000,10310000,ESC_enriched,4,0.9846762846192448,4.0,promoter,Tekt5,NM_001291001,Tekt5,1033
1378,chr16,10677000,10678000,ESC_enriched,1,0.956873706490588,1.0,intergenic,,,Socs1,21614
1379,chr16,10703000,10707000,ESC_enriched,4,0.990490252388381,4.0,promoter,Prm2;Prm3;Tnp2,NM_008933;NM_013638;NM_013694,Prm3,508
1380,chr16,10979000,10982000,ESC_enriched,3,0.9971856288258016,3.0,promoter,Snn,NM_009223,Snn,625
1381,chr16,13355000,13363000,ESC_enriched,8,0.9861555809556675,8.0,promoter,Gm53058;Mir193b,NR_169186;NR_030549,Gm53058,2529
1382,chr16,14205000,14208000,ESC_enriched,3,0.9620671862178352,3.0,promoter,Myh11,NM_001161775,Myh11,1514
1383,chr16,17191000,17194000,ESC_enriched,3,0.987630411415435,3.0,gene_body,Pi4ka;Tmem191c,NM_001373955;NM_177473,Tmem191c,2638
1384,chr16,17489000,17492000,ESC_enriched,3,0.9829369564136167,3.0,promoter,Slc7a4,NM_001359892,Slc7a4,287
1385,chr16,17709000,17724000,ESC_enriched,15,0.9981480926113393,15.0,promoter,Scarf2,NM_153790,Scarf2,5656
1386,chr16,17729000,17731000,ESC_enriched,2,0.9909731087823377,2.0,intergenic,,,B830017H08Rik,16681
1387,chr16,17744000,17748000,ESC_enriched,4,0.9647380553712817,4.0,promoter,B830017H08Rik,NR_027959,B830017H08Rik,681
1388,chr16,17749000,17752000,ESC_enriched,3,0.9926536298078384,3.0,promoter,Car15,NM_030558,Car15,1249
1389,chr16,18036000,18049000,ESC_enriched,13,0.9822289186829576,13.0,promoter,Rtn4r,NM_022982,Rtn4r,1296
1390,chr16,18491000,18511000,ESC_enriched,20,0.993147915152762,20.0,promoter,Tbx1,NM_001373938,Tbx1,1462
1391,chr16,18516000,18544000,ESC_enriched,28,0.9994932363094227,28.0,promoter,Gp1bb;Septin5,NM_010327;NM_213614,Gp1bb,5966
1392,chr16,18688000,18693000,ESC_enriched,5,0.9908471853555432,5.0,promoter,Cldn5,NM_013805,Cldn5,91
1393,chr16,20505000,20506000,ESC_enriched,1,0.9586582580828259,1.0,promoter,Gm35685,NR_168482,Gm35685,1355
1394,chr16,20533000,20536000,ESC_enriched,3,0.9869321436347697,3.0,promoter,Camk2n2,NM_028420,Camk2n2,321
1395,chr16,20608000,20610000,ESC_enriched,2,0.9632368984546469,2.0,promoter,Fam131a,NM_133778,Fam131a,401
