chromosome,bin,bin_start,bin_end,esc_counts,npc_counts,F_score,putative_sites,region_id,esc_intensity,npc_intensity,intensity_ratio,log_ratio,fold_change_state,esc_alpha_post,esc_beta_post,npc_alpha_post,npc_beta_post,non_diff_emission,esc_emission,npc_emission,non_diff_posterior,esc_posterior,npc_posterior,hmm_state,dhms_state,dhms_region_id,state_posterior
chr11,70030,70030000,70031000,42,5,7.056403930312227e-06,True,50747,4.684672514154792e-06,5.665729869708988e-07,8.268436056580676,2.112445380702227,ESC enriched,43,9178827,6,10589980,0.006533299363264321,3.986933964870309,7.974970149928842e-23,0.0009389365612813154,0.9990610634387187,5.172543708620675e-29,ESC_enriched,ESC_enriched,513,0.9990610634387187
chr11,70031,70031000,70032000,42,6,7.182255061512535e-06,True,50747,4.684672514154792e-06,6.610018181327152e-07,7.087230905640579,1.958294700874969,ESC enriched,43,9178827,7,10589979,0.01597988692600946,3.9680407843857775,3.8014095977083136e-22,7.862740194026208e-05,0.9999213725980597,8.56790016185042e-29,ESC_enriched,ESC_enriched,513,0.9999213725980597
chr11,70032,70032000,70033000,19,2,3.159221719826879e-06,True,50747,2.1789174484440894e-06,2.832864934854494e-07,7.691568424726209,2.040124719122601,ESC enriched,20,9178850,3,10589983,0.06788689295804926,3.8642267428160757,5.862846390801443e-11,0.010141761383659664,0.9898582386163404,9.286215633916883e-18,ESC_enriched,ESC_enriched,513,0.9898582386163404
chr11,70070,70070000,70071000,52,10,9.215932984959168e-06,True,50753,5.774131238376837e-06,1.038717142779981e-06,5.5589062705975785,1.715401374990471,ESC enriched,53,9178817,11,10589975,0.04059815659347047,3.9188043170827647,5.7348040556823206e-27,0.007080709146148731,0.9929192908538513,4.0701486734422694e-32,ESC_enriched,ESC_enriched,514,0.9929192908538513
chr11,70071,70071000,70072000,32,4,5.4002794004665165e-06,True,50753,3.595213789932748e-06,4.721441558090823e-07,7.614652740478948,2.0300743832690995,ESC enriched,33,9178837,5,10589981,0.023626170710471513,3.9527482124812616,7.005357924914677e-17,0.0023983962813694864,0.9976016037186305,8.790356940275176e-22,ESC_enriched,ESC_enriched,514,0.9976016037186305
chr11,70137,70137000,70138000,29,4,4.941197380872896e-06,True,50771,3.268376172666134e-06,4.721441558090823e-07,6.922411582253588,1.9347642034647747,ESC enriched,30,9178840,5,10589981,0.04551549169207094,3.908969558098039,4.198711431595443e-15,0.010075676356250634,0.9899243236437494,1.0932152368732667e-19,ESC_enriched,ESC_enriched,515,0.9899243236437494
chr11,70138,70138000,70139000,29,5,5.067048512073204e-06,True,50771,3.268376172666134e-06,5.665729869708988e-07,5.768676318544657,1.75244264667082,ESC enriched,30,9178840,6,10589980,0.09851645769991134,3.8029675960121003,2.3990330256880293e-14,0.012321094764623963,0.9876789052353759,2.8806309095397684e-19,ESC_enriched,ESC_enriched,515,0.9876789052353759
chr11,70274,70274000,70275000,23,3,3.8971822104853475e-06,True,50791,2.6147009381329075e-06,3.7771532464726584e-07,6.922411582253589,1.9347642034647747,ESC enriched,24,9178846,4,10589982,0.0702355735178624,3.8595293804211583,1.07128068225634e-12,0.019546309490158332,0.9804536905098417,8.874934240475764e-21,ESC_enriched,ESC_enriched,516,0.9804536905098417
chr11,70275,70275000,70276000,43,3,6.957729007776151e-06,True,50791,4.793618386576997e-06,3.7771532464726584e-07,12.691087900798246,2.5409000070350904,ESC enriched,44,9178826,4,10589982,0.0005023288843935735,3.9989959092494574,3.6435189547417625e-25,3.933390851265882e-06,0.9999960666091486,1.0742459293369647e-31,ESC_enriched,ESC_enriched,516,0.9999960666091486
chr11,70276,70276000,70277000,37,7,6.542969493390142e-06,True,50791,4.13994315204377e-06,7.554306492945317e-07,5.480242502617425,1.7011493522832697,ESC enriched,38,9178832,8,10589978,0.08510421851573295,3.8297920819899978,4.797022060137505e-18,0.0006213297964823006,0.9993786702035177,8.475643530078057e-27,ESC_enriched,ESC_enriched,516,0.9993786702035177
chr11,70277,70277000,70278000,13,4,2.4927599430402537e-06,True,50791,1.5252422139108628e-06,4.721441558090823e-07,3.2304587383850083,1.1726241514178781,ESC enriched,14,9178856,5,10589981,0.822955824547721,2.3540845741496774,3.877192605426044e-06,0.024291059868424926,0.9757089401311468,4.283201734106349e-13,ESC_enriched,ESC_enriched,516,0.9757089401311468
chr11,70432,70432000,70433000,20,3,3.438100190891727e-06,True,50824,2.287863320866294e-06,3.7771532464726584e-07,6.05711013447189,1.8012328108402522,ESC enriched,21,9178849,4,10589982,0.13488751919021752,3.7302254523102287,9.042490534008702e-11,0.034752323651096755,0.9652476763489004,2.9223809470523907e-15,ESC_enriched,ESC_enriched,517,0.9652476763489004
chr11,70433,70433000,70434000,21,4,3.716978661956575e-06,True,50824,2.3968091932884984e-06,4.721441558090823e-07,5.076435160319298,1.6246092751609353,ESC enriched,22,9178848,5,10589981,0.22609779762307605,3.5478048436736085,1.1746248758442952e-10,0.03348598651482719,0.9665140134851705,2.3424243382978534e-15,ESC_enriched,ESC_enriched,517,0.9665140134851705
chr11,71313,71313000,71314000,18,3,3.1320455111626467e-06,True,50949,2.069971576021885e-06,3.7771532464726584e-07,5.480242502617425,1.7011493522832697,ESC enriched,19,9178851,4,10589982,0.20419411076290345,3.591612228562651,1.374776567072981e-09,0.022342803504682852,0.9776571964953159,1.2060157818313891e-15,ESC_enriched,ESC_enriched,518,0.9776571964953159
chr11,71314,71314000,71315000,15,2,2.547112360368718e-06,True,50949,1.7431339587552716e-06,2.832864934854494e-07,6.153254739780968,1.8169811678083914,ESC enriched,16,9178854,3,10589983,0.1747196510251244,3.6505611506527718,1.5481211619775267e-08,0.0012066995417290057,0.9987933004582711,8.561993999911636e-18,ESC_enriched,ESC_enriched,518,0.9987933004582711
chr11,71315,71315000,71316000,26,0,3.9787108364780455e-06,True,50949,2.9415385553995208e-06,9.442883116181646e-08,31.15085212014115,3.438841600241049,ESC enriched,27,9178843,1,10589985,0.0003058113344469424,3.9993889444608697,8.460707050358974e-18,1.62539578918354e-06,0.9999983746042108,2.4506156158224595e-24,ESC_enriched,ESC_enriched,518,0.9999983746042108
chr11,71316,71316000,71317000,12,5,2.465583734376021e-06,True,50949,1.4162963414886582e-06,5.665729869708988e-07,2.499759738036018,0.9161946224702016, non differential,13,9178857,6,10589980,1.2351480048912755,1.5296652314056935,3.862541147764808e-05,0.009876876419222613,0.9901231235807715,5.8318660841060476e-15,ESC_enriched,ESC_enriched,518,0.9901231235807715
chr11,71317,71317000,71318000,20,7,3.941504715692957e-06,True,50949,2.287863320866294e-06,7.554306492945317e-07,3.028555067235945,1.1080856302803068,ESC enriched,21,9178849,8,10589978,0.9322342408011877,2.1355315365897605,2.025159935876719e-08,0.017683081629192524,0.9823169183707808,2.6688663947452156e-14,ESC_enriched,ESC_enriched,518,0.9823169183707808
chr11,71318,71318000,71319000,6,4,1.4215685639884719e-06,True,50949,7.626211069554314e-07,4.721441558090823e-07,1.6152293691925041,0.4794769708579328, non differential,7,9178863,5,10589981,1.663990938351867,0.6562538122229741,0.01576393437698636,0.034008673622423234,0.9659913084123282,1.7965248715727877e-08,ESC_enriched,ESC_enriched,518,0.9659913084123282
chr11,71319,71319000,71320000,10,4,2.0336779234466326e-06,True,50949,1.1984045966442492e-06,4.721441558090823e-07,2.538217580159649,0.9314620946009899, non differential,11,9178859,5,10589981,1.1845113416443813,1.63082057654532,0.00015663549080957958,0.029513700737079325,0.9704862988874311,3.754896910420167e-10,ESC_enriched,ESC_enriched,518,0.9704862988874311
chr11,71320,71320000,71321000,21,7,4.094532055557498e-06,True,50949,2.3968091932884984e-06,7.554306492945317e-07,3.1727719751995616,1.1546056459151997,ESC enriched,22,9178848,8,10589978,0.8418554299149816,2.3162892239272947,5.958670510302035e-09,0.025058529422989962,0.9749414705769902,1.9902384092908177e-14,ESC_enriched,ESC_enriched,518,0.9749414705769902
chr11,71321,71321000,71322000,13,2,2.241057680639638e-06,True,50949,1.5252422139108628e-06,2.832864934854494e-07,5.384097897308347,1.6834497751838688,ESC enriched,14,9178856,3,10589983,0.27300524321329533,3.4539896832484316,2.42751475269981e-07,0.029882859016416043,0.9701171409026526,8.093142112134153e-11,ESC_enriched,ESC_enriched,518,0.9701171409026526
chr11,71396,71396000,71397000,0,19,2.391171492805846e-06,True,50963,1.0894587242220447e-07,1.8885766232363292e-06,0.05768676318544657,-2.852727539317271,NPC enriched,1,9178869,20,10589966,0.012489138931025497,2.988120627241151e-11,3.9750222379772726,0.011403466251713675,4.4708486134248974e-14,0.9885965337482416,NPC_enriched,NPC_enriched,519,0.9885965337482416
chr11,71397,71397000,71398000,2,10,1.5645659917321573e-06,True,50963,3.2683761726661343e-07,1.038717142779981e-06,0.3146550719206177,-1.1562782498935409,NPC enriched,3,9178867,11,10589975,0.8315209069206676,0.00013170804197759132,2.336826659693335,0.024385437264780017,2.770865494229282e-08,0.9756145350265651,NPC_enriched,NPC_enriched,519,0.9756145350265651
chr11,71566,71566000,71567000,43,7,7.461133532577382e-06,True,51002,4.793618386576997e-06,7.554306492945317e-07,6.345543950399123,1.847752826475145,ESC enriched,44,9178826,8,10589978,0.028414873642746554,3.943170803897912,2.9021387513916327e-22,0.0028551937524306536,0.9971448062475694,3.2885046359720144e-31,ESC_enriched,ESC_enriched,520,0.9971448062475694
chr11,71567,71567000,71568000,34,1,5.328780686594675e-06,True,51002,3.8131055347771565e-06,1.8885766232363292e-07,20.190367114906298,3.005205615166188,ESC enriched,35,9178835,2,10589984,0.0002427557371170979,3.999515055691294,4.054534654184832e-21,3.2714312532251654e-07,0.9999996728568746,2.780511924565918e-29,ESC_enriched,ESC_enriched,520,0.9999996728568746
chr11,71568,71568000,71569000,35,3,5.733510288859829e-06,True,51002,3.922051407199361e-06,3.7771532464726584e-07,10.383617373380382,2.340229311572939,ESC enriched,36,9178834,4,10589982,0.003976312938315907,3.9920479391709818,1.258176000630167e-19,9.879488554808347e-05,0.999901205114452,8.454611289410503e-29,ESC_enriched,ESC_enriched,520,0.999901205114452
chr11,71844,71844000,71845000,15,2,2.547112360368718e-06,True,51057,1.7431339587552716e-06,2.832864934854494e-07,6.153254739780968,1.8169811678083914,ESC enriched,16,9178854,3,10589983,0.1747196510251244,3.6505611506527718,1.5481211619775267e-08,0.025609825660125166,0.9743901743398414,3.3429744261786134e-14,ESC_enriched,ESC_enriched,521,0.9743901743398414
chr11,71845,71845000,71846000,27,5,4.7609938323441235e-06,True,51057,3.0504844278217255e-06,5.665729869708988e-07,5.384097897308347,1.6834497751838688,ESC enriched,28,9178842,6,10589980,0.14297114946255166,3.714058187269894,3.1421849988310585e-13,0.0025204456460199017,0.9974795543539802,4.837611553366361e-19,ESC_enriched,ESC_enriched,521,0.9974795543539802
chr11,71846,71846000,71847000,19,5,3.536775113427802e-06,True,51057,2.1789174484440894e-06,5.665729869708988e-07,3.8457842123631045,1.3469775385626557,ESC enriched,20,9178850,6,10589980,0.5331901533774296,2.9336199514967642,6.571069217548175e-09,0.003987825977498958,0.9960121740224986,2.5068168444733976e-15,ESC_enriched,ESC_enriched,521,0.9960121740224986
chr11,71847,71847000,71848000,12,6,2.5914348655763284e-06,True,51057,1.4162963414886582e-06,6.610018181327152e-07,2.142651204030873,0.7620439426429433, non differential,13,9178857,7,10589979,1.483190655885654,1.0335213769810825,9.703713196740425e-05,0.014307680861706393,0.9856923191114343,2.6859361655957054e-11,ESC_enriched,ESC_enriched,521,0.9856923191114343
chr11,71848,71848000,71849000,10,1,1.6561245298457095e-06,True,51057,1.1984045966442492e-06,1.8885766232363292e-07,6.345543950399123,1.847752826475145,ESC enriched,11,9178859,2,10589984,0.22623594893541404,3.5475258034817765,2.737606250286263e-06,0.015771647187630924,0.9842283527920265,2.0342675490634678e-11,ESC_enriched,ESC_enriched,521,0.9842283527920265
chr11,71866,71866000,71867000,23,3,3.8971822104853475e-06,True,51059,2.6147009381329075e-06,3.7771532464726584e-07,6.922411582253589,1.9347642034647747,ESC enriched,24,9178846,4,10589982,0.0702355735178624,3.8595293804211583,1.07128068225634e-12,0.0026053209240814146,0.9973946790759185,1.401438287150304e-18,ESC_enriched,ESC_enriched,522,0.9973946790759185
chr11,71867,71867000,71868000,27,8,5.138547225945046e-06,True,51059,3.0504844278217255e-06,8.498594804563481e-07,3.5893985982055647,1.2779846670757045,ESC enriched,28,9178842,9,10589977,0.5910220511740119,2.817956129655217,1.1273004907419946e-11,0.0010957031890397677,0.9989042968109602,3.481423282551845e-19,ESC_enriched,ESC_enriched,522,0.9989042968109602
chr11,71868,71868000,71869000,12,1,1.96217920957479e-06,True,51059,1.4162963414886582e-06,1.8885766232363292e-07,7.499279214108054,2.014806911138311,ESC enriched,13,9178857,2,10589984,0.13417854834247772,3.731643234560416,1.5993773393176911e-07,0.0006551652938297696,0.9993448347061356,3.459188051185901e-14,ESC_enriched,ESC_enriched,522,0.9993448347061356
chr11,71869,71869000,71870000,19,2,3.159221719826879e-06,True,51059,2.1789174484440894e-06,2.832864934854494e-07,7.691568424726209,2.040124719122601,ESC enriched,20,9178850,3,10589983,0.06788689295804926,3.8642267428160757,5.862846390801443e-11,0.009957515176952722,0.9900424848230471,1.6596480984370191e-16,ESC_enriched,ESC_enriched,522,0.9900424848230471
chr11,71949,71949000,71950000,35,11,6.740319338462291e-06,True,51071,3.922051407199361e-06,1.1331459739417975e-06,3.461205791126794,1.2416170229048293,ESC enriched,36,9178834,12,10589974,0.6261089955984254,2.7477823922679305,8.465017885541852e-15,0.03592811494084407,0.9640718850591559,2.5081501770885197e-20,ESC_enriched,ESC_enriched,523,0.9640718850591559
chr11,71950,71950000,71951000,57,21,1.1365432127485254e-05,True,51071,6.31886060048786e-06,2.077434285559962e-06,3.0416656952326377,1.1124052914248233,ESC enriched,58,9178812,22,10589964,0.9262289087744501,2.1475422821785313,2.0057254841561137e-21,0.012525867845178404,0.9874741321548216,7.996817269995467e-29,ESC_enriched,ESC_enriched,523,0.9874741321548216
chr11,71951,71951000,71952000,73,16,1.3184613909316359e-05,True,51071,8.061994559243131e-06,1.6052901297508797e-06,5.022141736144761,1.6138564833846736,ESC enriched,74,9178796,17,10589969,0.038847336931813414,3.922305985795562,4.4716515501095425e-32,0.0002811509046724519,0.9997188490953275,2.086230600190859e-38,ESC_enriched,ESC_enriched,523,0.9997188490953275
chr11,71952,71952000,71953000,50,16,9.664985092431934e-06,True,51071,5.556239493532428e-06,1.6052901297508797e-06,3.461205791126795,1.2416170229048296,ESC enriched,51,9178819,17,10589969,0.574638382005547,2.850723591692097,1.0098144212190773e-21,0.0016603764204965977,0.9983396235795033,2.700552509416955e-29,ESC_enriched,ESC_enriched,523,0.9983396235795033
chr11,71953,71953000,71954000,37,16,7.67562967419291e-06,True,51071,4.13994315204377e-06,1.6052901297508797e-06,2.578937648290553,0.9473775499068896, non differential,38,9178832,17,10589969,1.3640913454488546,1.2718172169459037,1.480432543855867e-14,0.006361205863632933,0.993638794136367,1.2649232314240338e-21,ESC_enriched,ESC_enriched,523,0.993638794136367
chr11,71954,71954000,71955000,21,5,3.842829793156883e-06,True,51071,2.3968091932884984e-06,5.665729869708988e-07,4.230362633599415,1.4422877183669807,ESC enriched,22,9178848,6,10589980,0.39532658068371235,3.2093471811671326,4.985888670581829e-10,0.006308844705319014,0.9936911552946803,6.905066655905097e-16,ESC_enriched,ESC_enriched,523,0.9936911552946803
chr11,71955,71955000,71956000,26,7,4.8596687548801996e-06,True,51071,2.9415385553995208e-06,7.554306492945317e-07,3.8938565150176436,1.359400058561213,ESC enriched,27,9178843,8,10589978,0.46514083564098113,3.0697186321482324,1.1432203440626488e-11,0.023042722194481197,0.9769572778055182,6.11213198430179e-16,ESC_enriched,ESC_enriched,523,0.9769572778055182
chr11,72081,72081000,72082000,41,7,7.155078852848302e-06,True,51089,4.575726641732588e-06,7.554306492945317e-07,6.05711013447189,1.8012328108402522,ESC enriched,42,9178828,8,10589978,0.04141060000082696,3.917179343809232,8.125426908766883e-21,0.022664331873953225,0.9773356681260469,4.300904635590911e-25,ESC_enriched,ESC_enriched,524,0.9773356681260469
chr11,72082,72082000,72083000,51,15,9.692161301096166e-06,True,51089,5.665185365954633e-06,1.5108612985890634e-06,3.749639607054027,1.321659730578366,ESC enriched,52,9178818,16,10589970,0.39957442167468354,3.2008515605623318,8.857641549863827e-23,0.016235861060457876,0.9837641389395421,4.424873148646887e-28,ESC_enriched,ESC_enriched,524,0.9837641389395421
chr11,72083,72083000,72084000,45,10,8.144741605907386e-06,True,51089,5.011510131421406e-06,1.038717142779981e-06,4.824711102782805,1.5737508579274444,ESC enriched,46,9178824,11,10589975,0.12267490235876138,3.754650778989778,3.0953319455816183e-22,0.03259253902006663,0.9674074609799334,6.0091956983281106e-27,ESC_enriched,ESC_enriched,524,0.9674074609799334
chr11,72303,72303000,72304000,20,4,3.5639513220920347e-06,True,51127,2.287863320866294e-06,4.721441558090823e-07,4.845688107577512,1.5780892595260425,ESC enriched,21,9178849,5,10589981,0.27115751832668733,3.4576853763768813,4.4444082670483245e-10,0.035443198407796556,0.9645568015922035,9.294985949437444e-17,ESC_enriched,ESC_enriched,525,0.9645568015922035
chr11,72304,72304000,72305000,51,9,8.93705451389432e-06,True,51127,5.665185365954633e-06,9.442883116181646e-07,5.9994233712864435,1.7916633598241014,ESC enriched,52,9178818,10,10589976,0.025820742193836264,3.94835906826743,3.741034806564616e-27,0.00036880449811881505,0.9996311955018813,2.3405207575643043e-33,ESC_enriched,ESC_enriched,525,0.9996311955018813
chr11,72305,72305000,72306000,51,10,9.062905645094627e-06,True,51127,5.665185365954633e-06,1.038717142779981e-06,5.45402124662404,1.6963531800197766,ESC enriched,52,9178818,11,10589975,0.047915297091570525,3.904170031935527,1.7834992515141676e-26,0.0008285865483252828,0.9991714134516748,6.1115093910721174e-33,ESC_enriched,ESC_enriched,525,0.9991714134516748
chr11,72777,72777000,72778000,52,8,8.964230722558552e-06,True,51190,5.774131238376837e-06,8.498594804563481e-07,6.794218775174818,1.9160720704526222,ESC enriched,53,9178817,9,10589977,0.010523468223984986,3.978953624885273,1.8225328825281472e-28,0.004789421618988203,0.9952105783810118,1.238041001740361e-32,ESC_enriched,ESC_enriched,526,0.9952105783810118
